review_title	review_id	headlines_layer	headlines_serial	headlines_section_title	paper_id	title	abstract	author	citation_count	influential_citation_count	is_open_access	open_access_pdf	publication_types	ref_number	section_serial	tldr	url
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.5	Future of automated liquid-handling	7aec2f7ec2908bb616806c01f20ec0f041506d88	Robotic Liquid Handling and Automation in Epigenetics	Automated liquid-handling robots and high-throughput screening (HTS) are widely used in the pharmaceutical industry for the screening of large compound libraries, small molecules for activity against disease-relevant target pathways, or proteins. HTS robots capable of low-volume dispensing reduce assay setup times and provide highly accurate and reproducible dispensing, minimizing variation between sample replicates and eliminating the potential for manual error. Low-volume automated nanoliter dispensers ensure accuracy of pipetting within volume ranges that are difficult to achieve manually. In addition, they have the ability to potentially expand the range of screening conditions from often limited amounts of valuable sample, as well as reduce the usage of expensive reagents. The ability to accurately dispense lower volumes provides the potential to achieve a greater amount of information than could be otherwise achieved using manual dispensing technology. With the emergence of the field of epigenetics, an increasing number of drug discovery companies are beginning to screen compound libraries against a range of epigenetic targets. This review discusses the potential for the use of low-volume liquid handling robots, for molecular biological applications such as quantitative PCR and epigenetics.	W. Gaisford	14	0	1	{"status":"HYBRID","url":"http://slas-technology.org/article/S2472630322017009/pdf"}	["Review","JournalArticle"]	96	2.5	{"model":"tldr@v2.0.0","text":"The potential for the use of low-volume liquid handling robots, for molecular biological applications such as quantitative PCR and epigenetics, is discussed."}	https://www.semanticscholar.org/paper/7aec2f7ec2908bb616806c01f20ec0f041506d88
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.1	Scale of automation		Robotic Microplate Reagent Dispenser & Liquid Handling Robot								97	2.2.1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background	cae794fe99d0077b581b07e32f3784fa5fed9160	Robots in the laboratory: a review of applications	– This paper aims to provide a review of the applications of robotic technology in laboratories., – Following a short introduction, this paper discusses a range of key applications for laboratory robots and describes a number of products. Some recent research is considered and brief conclusions are drawn., – This shows that robotic laboratory automation offers a number of key economic and operational benefits and is being used in many procedures, ranging from drug discovery and toxicity testing to forensics and environmental monitoring. An intriguing possibility is the creation of new scientific knowledge by combining robotic systems with artificial intelligence., – This paper illustrates the vital role played by robotic automation in laboratory procedures.	Robert Bogue	9	0	0		["JournalArticle","Review"]	98	1		https://www.semanticscholar.org/paper/cae794fe99d0077b581b07e32f3784fa5fed9160
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background		Sciclone ® G3 NGSx iQ TM Workstation APPLIED GENOMICS								99	1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.1	Scale of automation		Sciclone ® G3 NGSx iQ TM Workstation APPLIED GENOMICS								100	2.2.1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3	Flexibility		Sciclone ® G3 NGSx iQ TM Workstation APPLIED GENOMICS								101	2.2.3		
		3	2.2.3	Flexibility													
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.3.Table 1	Summary of features on some important liquid-handling workstations or pipetting assisting devices available on the market		Sciclone ® G3 NGSx iQ TM Workstation APPLIED GENOMICS								102	2.2.3.Table 1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	3	2.2.9	Throughput		Sciclone ® G3 NGSx iQ TM Workstation APPLIED GENOMICS								103	2.2.9		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8				84f156cedcc72748f900d1ed05784f97d6619daa	Screening for drug discovery: The leading question		Adam Smith	108	1	1	{"status":"BRONZE","url":"https://www.nature.com/articles/418453a.pdf"}	["JournalArticle"]	104			https://www.semanticscholar.org/paper/84f156cedcc72748f900d1ed05784f97d6619daa
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background	e48ad9d0f1130bdeec94e013ea2bb2b23bdf937c	Sequencing single molecules of DNA.		H. Bayley	161	2	0		["Review","JournalArticle"]	105	1	{"model":"tldr@v2.0.0","text":"While the cost of Sanger sequencing has dropped dramatically over the past two decades, it is unlikely that the 100,000 dollars genome will be achieved by this means, and the best bets for ultrarapid, low-cost sequencing are single-molecule approaches."}	https://www.semanticscholar.org/paper/e48ad9d0f1130bdeec94e013ea2bb2b23bdf937c
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8				02e7736a3fa28f95d8679e21d9603c0e84031b9e	Spatial reconstruction of single-cell gene expression		R. Satija	3952	410	1	{"status":"BRONZE","url":"https://www.nature.com/articles/nbt.3192.pdf"}	["JournalArticle"]	106		{"model":"tldr@v2.0.0","text":"Seurat is a computational strategy to infer cellular localization by integrating single-cell RNA-seq data with in situ RNA patterns, and correctly localizes rare subpopulations, accurately mapping both spatially restricted and scattered groups."}	https://www.semanticscholar.org/paper/02e7736a3fa28f95d8679e21d9603c0e84031b9e
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	2	2.5	Future of automated liquid-handling	e5a78240b4faf81b52271e0dad9e26d3403f9b20	Synthetic Genetic Codes Designed to Hinder Evolution	One challenge in engineering organisms is guaranteeing system behavior over many generations. Spontaneous mutations that arise before or during use can impact heterologous genetic functions, disrupt system integration, or change organism phenotype. Here, we propose restructuring the genetic code itself such that all point mutations in protein-coding sequences are selected against. Synthetic genetic systems so-encoded should “fail safely” in response to many individual spontaneous mutations. We designed a family of such fail-safe codes and analyzed their expected effect on the evolution of engineered organisms via simulation. We predict that fail-safe codes supporting expression of 20 or 15 amino acids could slow the evolution of proteins in so-encoded organisms to 30% or 0% the rate of standard-code organisms, respectively. We also designed quadruplet-codon codes that should be capable of encoding at least 20 amino acids while ensuring all single point mutations in protein-coding sequences are selected against. We show by in vitro experiments that a reduced set of 21 tRNA is capable of expressing a protein whose coding sequence is recoded to use a fail-safe code, whereas a standard-code encoding is not expressed. Our work suggests that a rationally depleted but otherwise natural translation system should yield biological systems with intrinsically reduced evolutionary capacity, and that so-encoded hypoevolvable organisms might be less likely to invade new niches or outcompete native populations.	Jonathan Calles	1	0	1	{"status":"GREEN","url":"https://www.biorxiv.org/content/biorxiv/early/2019/07/08/695569.1.full.pdf"}		107	2.5	{"model":"tldr@v2.0.0","text":"It is suggested that a rationally depleted but otherwise natural translation system should yield biological systems with intrinsically reduced evolutionary capacity, and that so-encoded hypoevolvable organisms might be less likely to invade new niches or outcompete native populations."}	https://www.semanticscholar.org/paper/e5a78240b4faf81b52271e0dad9e26d3403f9b20
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8				c25c2a7d771d946b8a54448e92ac2749cfd58d0f	Targeted deep sequencing in primary myelofibrosis.	A myeloid neoplasm-relevant 27-gene panel was used for next-generation sequencing of bone marrow or whole blood DNA in 182 patients with primary myelofibrosis (PMF). DNA sequence variants/mutations other than JAK2/CALR/MPL were detected in 147 patients (81%), with the most frequent being ASXL1 (36%), TET2 (18%), SRSF2 (18%), and U2AF1 (16%); furthermore, 35%, 26%, 10%, and 9% of the patients harbored 1, 2, 3, or 4 or more such variants/mutations, respectively. Adverse variants/mutations were identified by age-adjusted multivariable analysis of impact on overall survival or leukemia-free survival and included ASXL1, SRSF2, CBL, KIT, RUNX1, SH2B3, and CEBPA; their combined prevalence was 56%. Adverse variants/mutations were associated with inferior overall survival (median, 3.6 vs 8.5 years; P < .001) and leukemia-free survival (7-year risk, 25% vs 4%; P < .001), and the effect on survival was independent of both the Dynamic International Prognostic Scoring System Plus and JAK2/CALR/MPL mutational status, with respective hazard ratios of 2.0 (95% confidence interval [CI], 1.3-3.1) and 2.9 (95% CI, 1.9-4.4). Additional prognostic information was obtained by considering the number of adverse variants/mutations; median survivals in patients with zero (n = 80), 1 or 2 (n = 93), or 3 or more (n = 9) adverse variants/mutations were 8.5, 4, and 0.7 years, respectively (P < .001). Additional data were obtained on pattern of mutation co-segregation and phenotypic correlation, including significant associations between U2AF1 and JAK2 mutations (P = .04) and U2AF1 mutations and anemia (P = .003) and thrombocytopenia (P = .006). We conclude that DNA variants/mutations other than JAK2/CALR/MPL are prevalent in PMF and are qualitatively and quantitatively relevant in predicting overall and leukemia-free survival.	A. Tefferi	187	15	1	{"status":"BRONZE","url":"https://ashpublications.org/bloodadvances/article-pdf/1/2/105/877645/advances000208.pdf"}	["JournalArticle"]	108		{"model":"tldr@v2.0.0","text":"It is concluded that DNA variants/mutations other than JAK2/CALR/MPL are prevalent in PMF and are qualitatively and quantitatively relevant in predicting overall and leukemia-free survival."}	https://www.semanticscholar.org/paper/c25c2a7d771d946b8a54448e92ac2749cfd58d0f
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background		The complete costs of genome sequencing: a microcosting study in cancer and rare diseases from a single center in the United Kingdom								109	1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background		The Cost of Sequencing a Human Genome | NHGRI								110	1		
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background	53a971c99c4d9ed6007c09b3654b598b9853cd26	Towards standardized automated immunomonitoring: an automated ELISpot assay for safe and parallelized functionality analysis of immune cells		J. Neubauer	6	0	1	{"status":"HYBRID","url":"https://link.springer.com/content/pdf/10.1007/s10616-016-0037-4.pdf"}	["JournalArticle"]	111	1	{"model":"tldr@v2.0.0","text":"Not only a lower personnel attendance but also higher throughput and a more precise and parallelized analysis are achieved with this system, which has the potential to guarantee validated, safe, fast, reproducible and cost-efficient immunological and toxicological assays in the future."}	https://www.semanticscholar.org/paper/53a971c99c4d9ed6007c09b3654b598b9853cd26
Unlocking the efficiency of genomics laboratories with robotic liquid-handling	69be0c67bc2af768561daf103ce8854e218558a8	1	1	Background	80a49661cd12e5c327cc941a69eb709d5e8dd1f2	Trends in Next-Generation Sequencing and a New Era for Whole Genome Sequencing	This article is a mini-review that provides a general overview for next-generation sequencing (NGS) and introduces one of the most popular NGS applications, whole genome sequencing (WGS), developed from the expansion of human genomics. NGS technology has brought massively high throughput sequencing data to bear on research questions, enabling a new era of genomic research. Development of bioinformatic software for NGS has provided more opportunities for researchers to use various applications in genomic fields. De novo genome assembly and large scale DNA resequencing to understand genomic variations are popular genomic research tools for processing a tremendous amount of data at low cost. Studies on transcriptomes are now available, from previous-hybridization based microarray methods. Epigenetic studies are also available with NGS applications such as whole genome methylation sequencing and chromatin immunoprecipitation followed by sequencing. Human genetics has faced a new paradigm of research and medical genomics by sequencing technologies since the Human Genome Project. The trend of NGS technologies in human genomics has brought a new era of WGS by enabling the building of human genomes databases and providing appropriate human reference genomes, which is a necessary component of personalized medicine and precision medicine.	S. T. Park	157	4	1	{"status":"GOLD","url":"http://www.einj.org/upload/pdf/inj-1632742-371.pdf"}	["JournalArticle","Review"]	112	1	{"model":"tldr@v2.0.0","text":"One of the most popular NGS applications, whole genome sequencing (WGS), developed from the expansion of human genomics is introduced and a general overview for next-generation sequencing (NGS) is provided."}	https://www.semanticscholar.org/paper/80a49661cd12e5c327cc941a69eb709d5e8dd1f2
